price_vnd,sim_number 
945088,344283139
132589766,979818181
3938982,986613765
46979581,369656565
2001438,966349212
3653707,926496168
7362343,815979939
4594985,389331678
2618401,795725012
3740688,968076591
1083000,384313899
4862648,797707878
2734520,705212191
58375282,815117117
4082207,896521242
2712911,976104298
2880082,763100766
3250886,866201017
2278404,877919195
249356916,869779779
1902681,973400455
12125366,868389839
4156550,833567895
956346,334070604
5001897,822848586
2116159,763677044
6524339,837698866
1574083,329648969
4035326,936200979
3621704,988170055
4339741,927112868
1627515,877112858
4024952,862906388
5829423,707807878
1449047,336302066
3611498,877009005
974710,367212414
3615038,983492011
1184231,326210901
3446248,934941379
3826150,768563979
2029814,941700874
2773684,815033144
2126508,763751754
4903088,898692011
4531456,931793768
1815831,983090814
1214777,343218880
68350863,856335555
4231951,969587659
5275885,877278777
2297893,945508618
3177086,705221977
1124283,343354739
11226231,789881668
2371009,367357079
1050598,384531369
14155903,707777701
6449182,359909339
2429955,762576276
2363641,566092002
1711787,326892639
5366829,828802022
1556164,878232989
4649407,855936968
3275051,966201568
2070514,705234210
4324721,926266189
1491258,344177887
8236580,828358668
4683342,983932002
14651791,989019929
83829230,839978978
14526121,783576888
3590042,854529886
2145401,708068234
1679932,328137689
3648172,568100800
2382221,763752352
7610945,828699789
4717408,393559988
3383574,763698098
1603894,332725866
16692207,866589686
4651900,922091102
3736814,972072327
2221833,944569427
5057961,917031970
864113,332402739
23103913,825322322
4445964,931160696
1301438,329890639
2146454,986874792
10119010,905364078
13602893,769993888
3840144,973967192
2348609,334591981
1679932,336127586
5896272,356175777
3254419,845678908
2885882,392721997
2193749,566032007
2838312,898304783
12175528,395671888
11249603,908909091
12224563,379527888
4319641,793737338
822827,354920186
5043662,857011188
4214566,911322032
10211354,921808989
2616015,335159386
2689736,702799795
4527165,921152992
1217785,354981688
2807851,814567474
2923068,915751554
2330516,911454668
3078163,898765425
26811898,981989879
5506544,937222473
12763727,799999873
4960186,335808088
4417057,968368556
1050598,394451345
2365979,523612004
4769593,928742016
2472045,705272672
826138,369040182
26173103,961222278
5206361,919802008
362230769,868933333
10914949,845812678
3823675,708085785
3015631,702777800
1940242,363590990
1667659,877992269
3387922,988125200
7131027,888139386
5384915,812188136
11723607,762710710
3560852,777126868
4331611,862977667
2495197,762553686
2835123,898307046
2601810,906623434
2198701,946269149
10923268,843304678
3768233,867195717
22620913,332595959
3953487,986130376
2930520,708120720
2524866,762672567
2097426,335197039
2237765,702755166
2754123,333731881
2434191,911414110
3715822,857747388
3676270,879766655
4154118,936269138
2896307,814037157
822134,334840286
12387980,772066888
1001209,343644472
4055710,962528579
4822735,819508686
3686629,358938679
1231664,365695479
3275956,795313353
4945563,936673763
2677194,784174879
25086685,966696994
5886591,798886739
11594634,866996662
5411975,853326886
1630853,335027966
5929395,888900966
7158918,707714567
3222449,932465166
882194,343503223
954623,345035079
5979261,825724666
1720499,974402440
2258779,941951092
983725,334723332
1046108,348131368
877999,344280100
1432692,879288664
10417785,342632632
3012904,828470847
3040188,904859262
9627803,367989979
1655692,328581599
10105299,702831831
2008470,962548558
1887119,384799566
2267723,325712223
966091,342235799
2313494,799186432
4427493,961762005
4235351,921593358
7859476,335888843
1487436,347478086
10009336,828053678
6852560,797679579
2371403,944788941
1491898,343151973
3575925,971220983
4207770,902331182
6721305,708888194
14254616,981979777
4172744,834182282
12033237,363732999
7893129,943000090
3220390,865525058
2198521,762549123
3815502,797017019
2306705,764480994
4555502,708005205
3619514,708050385
2426352,782794799
881865,329442088
8357640,827512751
4102098,971231833
4543087,866391995
6805980,889772789
3615319,866516780
888809,344100012
3575875,978259386
822827,374260572
2106086,385795095
827780,334170902
4490122,929307868
2065991,778500644
5949773,921101981
1235867,335448522
4766549,929292207
10902865,842719678
1850338,985468026
2077299,799044288
4100056,775775890
1713395,865077746
2903121,909797834
3144881,927604568
2985180,812333246
3436308,877993977
4954646,932220639
4466492,867182398
997330,354542268
1184231,329901186
19146127,986633339
3387922,988250710
867742,327064239
4031788,866729399
2594081,947221196
7246635,819886168
172265069,967919919
1105184,343026667
2975706,523471980
2162574,795764765
5894329,866969176
1124283,343845739
1162932,333434188
1595905,327353186
4505129,909613897
949442,343300907
2535395,795652752
2375267,945760762
12739240,356612666
1780406,867407952
7182145,961297799
2525407,762558181
1703797,328316299
879335,345690889
11632771,704784784
1341152,328090502
13453821,852777776
1958537,372236286
2861992,846355234
7676166,989016799
1603894,338582766
997330,354425768
9796567,855941941
10417489,769999775
3550131,824167686
4564205,916122015
1673459,877335531
3705293,812489555
7716121,705268666
822134,332250471
13609204,989158868
3010276,763766764
4267649,566867979
3802192,814518000
4318962,703008877
4215610,968272797
15497508,372767767
1306494,333146566
568423077,904088888
822134,342840345
4021278,393931222
2793074,365383768
4181403,818561626
10452723,782836886
1047128,877151468
2324306,795724727
3712488,976575095
10522552,985959949
6132828,981719688
5459627,899891616
4066335,869236639
2921331,837890246
2838496,899620432
3678254,848758595
4875745,911770808
8889863,866678926
13012895,764375375
3030561,786361983
961999,343572968
966091,343625889
1102624,328120578
2609606,702762862
3685721,905588362
8289144,782268666
2822105,901394089
2281342,359311679
19475250,878666889
2459971,942972157
5676867,889362968
5477787,962812444
869375,335224039
4104385,941392001
2895207,932494432
7384298,333317239
3311799,763709708
2094135,767039234
3534388,917641984
4224764,902891779
4033893,996932011
2037811,705414247
5856439,827776766
2290004,866148298
3281001,867023223
2445658,989633447
2426909,763691974
3387490,368889267
881782,326060104
1139369,332649188
2890647,904725768
2174518,705974987
9440489,702251999
2399755,349207979
3209198,965823077
820492,329281084
1086559,336133348
1614944,339661100
2910499,332166616
4546962,797714555
4280216,708083683
855910,387730439
6279559,981619679
2920710,961974292
1737014,865427168
9365380,989666779
4253608,986038703
2452413,375607839
2138922,773394390
1089053,394013939
2125102,705491497
4481649,827166168
3182224,783611839
2369110,702766388
72669279,348207777
3077124,814396581
8465306,798569666
2483333,338899279
4631465,869792007
2204502,395442468
2077712,942110483
53044394,931320320
5133462,906906788
2743810,776272572
1794826,981403703
4756011,393989668
2332650,566792007
6042058,921072010
2167554,763549345
4215953,333996833
2721437,763625225
1814520,979070245
5254834,931611986
4276777,333867966
2285952,567256268
3528906,962092816
4205358,862999875
1909146,973094569
10885965,844183678
7619590,786333357
16648219,768081081
4006027,969583183
821508,329450966
21164400,898888669
3581272,967505161
2220772,979388234
805170,329480739
35106111,966626668
1176829,877011291
3920821,909582679
4999170,817603388
4579562,917052011
1639745,327759039
1091049,333574179
2654136,708084584
1152895,327870866
961999,343112772
4402436,785966939
438467290,785456789
1820402,965406268
1595905,355231788
3651400,705966577
3727357,917270501
7264353,967070678
1184231,335260181
3663562,866732132
949442,335300904
4681403,925432777
2615911,941659382
2536131,984311175
74925045,345576666
2640217,353158839
1805593,372669332
1371856,342889168
938245,334305166
2895277,855540866
883831,343140604
2278910,879883639
2168526,763019014
4598093,777999711
6474144,986633616
2530243,335157586
3581272,987956008
932215,345121416
92861587,836556666
1741472,877151883
7063826,973888996
7139899,889181868
3773710,941292014
938245,334064588
7634983,777108686
4016120,909125021
3400862,369383389
7615333,368867889
1567370,326067639
3928923,909663501
5363554,815968899
1104065,339436188
15663958,911185789
3743342,862977189
5214735,978261868
4452992,812653339
4504161,389566998
3904002,975387929
5319730,886037979
1574972,877992665
3751956,949582017
2344301,763177488
1628283,879485828
878185,354610588
1451068,329765039
7604685,838212666
1779003,964715058
3641778,971210879
2441754,367097088
1951450,702670234
2035793,969846538
5986630,844331666
2304776,523762004
3928923,903935776
1574972,879766262
2010278,946190114
119919375,859449999
381725641,983519999
2841104,778552752
1123614,326021197
2190814,967412211
6060168,908777189
6065815,886911966
2534062,938041614
4675475,974344417
1924236,702664141
4275684,826003279
5195511,395866689
4805489,986777859
2614638,985233466
3583038,974547535
4111635,916926276
8781970,982032000
1603894,363772589
2658854,945718817
3518764,886477567
3515419,977031695
27790908,352161616
3629569,988230321
5199075,762636663
3208927,918854855
4561957,869001168
1929653,702765454
2069446,973854769
4169974,935193186
1760158,964070144
1464572,333260877
3383574,763708608
9230094,888883582
3213832,834945955
3470811,862916920
5151669,911711155
7307505,972591998
16543546,776535535
5898310,763244666
4118087,926865879
4330477,813966217
10697769,865567789
11664872,778925925
10962463,859898959
1444214,393446677
801144,343241078
80683930,788585555
4441037,923636959
6030196,888765882
2258692,795763012
1571550,328607337
3925110,705794777
2034705,705492490
2081226,335695039
11763683,923449888
3966875,866575776
4705765,828751368
1583207,865804469
4597586,858119191
1574972,879285767
7414292,928101222
4565220,937993168
1394554,879162068
3347735,848793879
1182876,342927639
7163758,777190789
1747088,862899954
2547297,795673672
2766447,879880018
818022,374221270
1603894,359322739
11996946,326177888
129673448,836868686
4129359,938276923
1264858,342428486
1001381,347216126
2541463,333066899
1184231,329861066
23635324,932760888
3782157,763522411
2177745,866123024
65118677,966791888
3996063,865967958
4141607,794098889
5290780,923282892
1711787,326923966
2165266,339482444
2184103,329613223
3133094,924723866
4306775,763367637
2891711,379990505
3941418,865198799
3669274,918850661
3765464,824686368
4892550,865112384
2040549,984976165
4130922,763376367
878185,334170345
898572,325042023
2091981,762644188
1214146,356810092
4995945,961931369
2940977,931440456
219001400,784789789
4235351,928581239
6686601,835818283
2106091,705400533
2791252,762779739
2992793,943603478
4330477,823171616
1703797,332662139
1231303,342097775
12432558,797691999
1977321,369090883
3382046,914666988
1123614,327210697
2392945,944654635
2363048,329571970
1947630,333562139
3437098,862951768
37118052,907095888
10078894,888882922
1643116,862940399
1725100,327805388
4124523,367599339
7242063,919351992
1301438,326980599
1896831,972252094
6951401,886028008
3544701,973852386
878185,347510669
10914728,824941678
3282183,348881388
1720777,329867239
7694924,868883765
4229881,938326996
3170209,773382444
5214735,961821868
2006008,763544233
3509817,844665669
13182663,388888721
2513302,906304834
1826812,981749484
7403526,795688088
9727417,924696968
3977534,932386356
3128017,705653659
1354515,327351286
4408995,886507707
2668397,333278788
7683841,919688683
6000217,859889779
2146136,335951739
883831,344140980
1669318,336070110
6732836,816399222
2046834,762766244
23514779,777779991
4001194,963871994
8455060,706111168
1148513,374335456
2113346,979947856
5026152,867779368
10782666,845862678
5475851,822333223
2075538,877119596
4770524,924260777
3777714,862931768
2357840,565121996
2754482,359196179
1845283,354608588
3495880,868321529
12492415,818920920
1702445,877336612
1711787,353633299
3905504,981763553
970829,877724456
1123614,327120639
2547453,795608282
4341184,898075689
4207770,932390879
7317783,931881998
2119466,702783234
18700013,348828999
3393588,773511998
1148513,358534949
1933942,985444951
7280362,797111789
2816230,385796660
1696581,329735299
7809958,969971393
3660483,345777295
9612492,822570678
5008497,938855355
7545971,968398118
2571983,387759009
4226729,938750179
1769722,335337922
10729619,824518678
18703771,967687979
7471463,828877688
818022,344221017
2211909,764454953
4102501,865628028
2122339,865197488
9275811,888898168
2237765,705211677
6195687,915444484
6007360,843816688
24649024,878888839
2766513,934280306
1706998,343738679
5242066,815318866
2416621,563251991
3807535,972779003
4352871,889759566
6704717,786586568
3584291,961551299
10492743,817417678
1736125,373299251
5076496,849377979
10810034,928132666
70403618,333332000
3827029,971231855
4160750,909262866
987202,396212466
4612909,935721975
3807741,962482001
6193981,982960990
1918094,375991188
1086657,328124286
2588208,763562020
2262799,363600603
2286579,944265599
6715996,765042999
1083000,343493166
5161099,921121987
883831,344050973
2612377,769372277
2151483,344099974
1123614,393170592
3985785,866232821
2064068,943483013
3808258,567939668
2496615,943127519
17284830,788888571
1493783,327000525
894414,348246039
1038811,327455513
2856577,793626933
